,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
14,Preparati la bara!,1968,ActionWestern,6.4 / 10,https://yts.rs/movie/preparati-la-bara-1968," Double-crossed and pumped full of lead courtesy of his former friend, the unscrupulous, money-loving politician, David Barry, Django finds himself wandering from one dusty town to another working as a hangman. Saving doomed innocents condemned by Barry, Django has been secretly amassing a loyal army of supposedly hanged men who will help him gather evidence, and take his sweet revenge on those who murdered his wife and left him for dead several years before. However, shiny gold is always a great distraction. Can the blue-eyed executioner right a wrong, Django style? —Nick Riganas ",3838
15,"Ni mi li, wo ai ni!",2019,Comedy,4.3 / 10,https://yts.rs/movie/ni-mi-li-wo-ai-ni-2019," Since God created human based on his own image, the love story of thousands of men and women has been born. This movie is adapted from Broadway classic music drama I LOVE YOU, YOU'RE PERFECT, NOW CHANGE. It consists of 12 independent units which composed from different point of view of the individual, family and social to explore the timeless life issues - love. —themoviedb ",2424
16,Yowamushi Pedal Re: Ride,2014,AnimationDrama,6.3 / 10,https://yts.rs/movie/yowamushi-pedal-re-ride-2014,"  ",4343
17,Twinsters,2015,BiographyDocumentary,7.6 / 10,https://yts.rs/movie/twinsters-2015," On February 21, 2013, Samantha, an American actor living in Los Angeles, received a message via Facebook that would drastically change her life. It was from Anaïs, a French fashion design student living in London. Anaïs' friends viewed a video on YouTube featuring Samantha. They were immediately blown away by the identical appearance of Samantha & Anaïs. After a few light Google stalking sessions, Anaïs & her friends discovered that both girls were born on November 19, 1987 and adopted shortly after. Anaïs knew immediately that it was possible for Samantha to be her biological twin sister and reached out to her through Twitter & Facebook. This sparked the beginning of the journey for Samantha and Anaïs. ",5757
18,Pterodactyl,2005,ActionAdventure,3.1 / 10,https://yts.rs/movie/pterodactyl-2005," As Professor Michael Lovecraft leads a research expedition into the lush jungles of Northern Turkey, at the same time, a squad of U.S. commandos, led by Captain Bergen, hunt down a terrorist group hiding at a long-dormant volcano. Suddenly, aggressive, newly hatched pterodactyls start attacking the intruders, killing them one by one. Before long, the flying beasts take one of the scientists to their nest, and now, the guns have the final say. But, the enemy is swift and powerful, and the prehistoric birds ruled the sky since the dawn of time. Now, the fate of humankind is hanging by a thread. Can they destroy the menace of the winged living fossils? ",6767
19,Mazurkas,2016,DramaRomance,7.5 / 10,https://yts.rs/movie/mazurkas-2016," Sydney Flanders once was a successful piano teacher who found love and happiness through one of his students. Since they were both consenting adults it was a match made in heaven until she died prematurely. Thirty five years later, Sydney has still not gone through the grieving process to morn his loss and it seems that he experiences negative moments one after the other until the worst is about to happen. —Marty Krzywonos ",6262
0,Westall '66: A Suburban UFO Mystery,2010,Documentary,6.3 / 10,https://yts.rs/movie/westall-66-a-suburban-ufo-mystery-2010," In 1966 Australia Victoria Melbourne Westall primary school had a UFOs flying over the school yard, it's was witnessed by everyone in the school ",4747
1,Il castello dei morti vivi,1964,HorrorSci-Fi,5.7 / 10,https://yts.rs/movie/il-castello-dei-morti-vivi-1964," At the beginning of the 9th century a company of wanderers specializes in a show during which a false hanging is staged. During a stop, they are invited by Count Drago to his castle. The harlequin of the company is fired by Bruno after a fight and his place is taken by Eric, a former officer. As the go to the castle they meet an old woman who foretells that when they reach their destination, some will meet death. In the forest they see a crow that looks alive, but isn't. Finally they come to the castle where, behind an open door, they find waiting for them a room full of stuffed birds, or at least they seem so.. Count Drago then makes his appearance. —joshu169 ",4242
2,Nihon de ichiban warui yatsura,2016,CrimeDrama,6 / 10,https://yts.rs/movie/nihon-de-ichiban-warui-yatsura-2016," In this story of a good cop going rogue, we travel with Yoichi Moroboshi from his university student days to his becoming an ambitious detective on the beat who is using his brawn rather than brain to get what he wants and to where he wants to go. The lines between good and illegitimate are blurred as the detective gets closer to his assignments. ",4242
3,Coto de caza,1983,CrimeThriller,6.1 / 10,https://yts.rs/movie/coto-de-caza-1983," Assumpta Serna plays a lawyer who passionately defends 'criminal scum'. Her latest defendants though have no quarrels in singling her out as their next victim. They steal her car, find keys to her country villa and decide to rob the place at the next opportunity. Unfortunately, the lawyer's family turns up at the villa, a struggle ensues and the husband is killed. But this is only the beginning of the nightmare... —Stefan Kahrs ",4646
4,Minamata,2020,Drama,8.3 / 10,https://yts.rs/movie/minamata-2020," War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities. ",27876
5,Dutch,2021,Action,3.7 / 10,https://yts.rs/movie/dutch-2021," Dutch: The First of a Trilogy. James Bernard Jr., a.k.a. Dutch, has become the most dangerous criminal in New Jersey. From his early skill as a car thief, Dutch recognized the opportunity to rule the streets and he seized it. With both the protection and respect of the Mafia, Dutch becomes the most terrifying force on the streets. District Attorney Anthony Jacobs is determined to take down Dutch and his crew, and he's confident that his witnesses will testify against them. ",34340
6,Eden à l'Ouest,2009,Drama,6.8 / 10,https://yts.rs/movie/eden-a-louest-2009," A drama centered around the illegal immigrants living in the EU. ",4747
7,Les carabiniers,1963,ComedyDrama,6.8 / 10,https://yts.rs/movie/les-carabiniers-1963," During a war, the poor and ignorant brothers Ulysses and Michel-Ange are lured and recruited by two soldiers that promise wealth to them in the name of their King. The greedy wife of Ulysses Cleopatre and her daughter Venus ask them to enlist to pursue fortune. They travel to Italy and become unscrupulous criminals of war. When Ulysses is wounded in one eye, he returns home with Michel-Ange and a small bag full of postcards of famous locations and the promise that they would be entitled of the properties in the end of the war. However, when the King signs the peace treaty with their enemy, they find that the agreement was actually surrender and they have a prize to pay for their actions. ",3535
8,Us Again,2021,AnimationDrama,8 / 10,https://yts.rs/movie/us-again-2021," An elderly couple regain their youth in the rain. ",67468
9,Meet the Deedles,1998,ComedyFamily,4.1 / 10,https://yts.rs/movie/meet-the-deedles-1998," Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge. ",6262
10,Flucht nach Berlin,1961,DramaThriller,7 / 10,https://yts.rs/movie/flucht-nach-berlin-1961," An East German farmer is being harassed by SED (Sozialistische Einheitspartei Deutschlands) superiors since he is no longer willing to submit to the forced collectivization. He plans to flee to the West. ",3636
11,Le boucher,1970,DramaThriller,7.4 / 10,https://yts.rs/movie/le-boucher-1970," Butcher Popaul meets schoolteacher Helene at a wedding in a small rural French village. They become friends. But girls are murdered in the area and Helene finds at the scene the lighter she gave Popaul... —Yepok ",4646
12,On the Yeti Trail,2014,Documentary,5.7 / 10,https://yts.rs/movie/on-the-yeti-trail-2014," For the first time in over a century, Yeti legends and personal accounts have become the subject of scientific studies. Does the Yeti really exist? Fascinating and thorough, our film sets out to meet the teams involved in this strange race across the world, featuring laboratories, hair analysis, footprints and DNA as well as the search for samples in Indonesia and in Canadian nature reserves. ",5454
13,The Boy Who Sees Upside Down,2016,Documentary,6.9 / 10,https://yts.rs/movie/the-boy-who-sees-upside-down-2016," The story of 12-year-old Mahendra Ahirwar from India, who has a rare muscle-wasting condition that means that he cannot stand or walk and his neck muscles are so weak his head hangs upside down. ",5858
14,La polizia accusa: il servizio segreto uccide,1975,ActionCrime,6.4 / 10,https://yts.rs/movie/la-polizia-accusa-il-servizio-segreto-uccide-1975," Starting the investigation of a murder mystery, a police man is to investigate dangerously top politicians and military. A chain of suicides takes its toll among the current and past leaders of Italy in a particularly difficult season for the Italian Democracy. —wxjuh ",3434
15,Evolution,2001,ActionComedy,6.1 / 10,https://yts.rs/movie/evolution-2001," When a meteorite falls to Earth two college professors, Dr. Ira Kane and Prof. Harry Phineas Block, are assigned the job of checking the site out. At the site, they discover organisms not of this planet. Soon the site is taken over by the government, forcing Ira and Harry to the side. As the new life-forms begin to evolve and start to get more and more dangerous, it's up to the two professors to save the planet. ",105789
16,Her Infidelity,2015,DramaThriller,3.6 / 10,https://yts.rs/movie/her-infidelity-2015," Fearing her husband is cheating, a woman falls into the arms of her sons mysterious and attractive teacher. After a one night stand, the teacher's lust turns into a deadly obsession uncovering dark secrets from the past. Still trying to cover up her infidelity, Lily struggles to avoid Grayson's advances and actions that turn deadly. —TheDarkPhoenix85 ",9494
17,Facing the Fat,2009,DocumentaryDrama,5.4 / 10,https://yts.rs/movie/facing-the-fat-2009," Obesity has become one of the most overwhelming diseases in our modern society, even now considered to be of epidemic proportions. This documentary film dives into this sensitive, but socially powerful topic and exposes shocking statistics of the fattening of our culture. Kenny Saylors, overweight himself, faces his own fat in his life as he embarks upon a 55 day, Doctor supervised, water fast to see the effects of this ancient practice on our bodies today and to examine if healing properties truly do exist within our own bodies in this extreme method of food restriction. —Anonymous ",5858
18,Flashy Funerals,2016,Documentary,5.7 / 10,https://yts.rs/movie/flashy-funerals-2016," For most of us a funeral is traditionally a modest, somber affair, but there are some families who are prepared to go above and beyond to ensure their loved ones go out in style. Warm, funny and surprising, this film explores some of the UKs most extraordinary final goodbyes. ",5151
19,Alien Warfare,2019,ActionSci-Fi,2.6 / 10,https://yts.rs/movie/alien-warfare-2019," A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of formidable alien soldiers. ",7373
0,Sweet & Sour,2021,ComedyRomance,6.8 / 10,https://yts.rs/movie/sweet-sour-2021," Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive. ",22725
1,A World Without Down's Syndrome?,2016,Documentary,6.7 / 10,https://yts.rs/movie/a-world-without-downs-syndrome-2016," Documentary about Down's syndrome and the ethics of pregnancy screening, fronted by Sally Phillips. This film explores the science and thinking around the proposed new screening test for Down's syndrome and its possible availability on the NHS. Driven by the experience of raising her son Olly, who has Down's syndrome, Sally explores some of the ethical implications of our national screening policy. By talking to experts in the Down's syndrome community, the world's top scientists and including people with Down's syndrome in the debate, Sally investigates a thorny subject that begs questions relevant to us all: what sort of world do we want to live in and who do we want in it? ",4545
2,Caveat,2020,HorrorThriller,6 / 10,https://yts.rs/movie/caveat-2020," A lone drifter, Isaac suffering from partial memory loss accepts a job from his old landlord Barrett, to look after his niece Olga, a psychologically troubled woman living in an abandoned house on an isolated island. When Barrett convinces Isaac to confine his movements to the house and leaves the two of them alone, a game of cat and mouse ensues with Isaac fighting to survive amid the terrifying resurgence of his own memory. ",17170
3,Yosemite: America's Treasure,2020,Documentary,5.6 / 10,https://yts.rs/movie/yosemite-americas-treasure-2020," Experience Yosemite's incredible wonders with breathtaking cinematography, including such icons as the granite monoliths El Capitan and Half Dome, and the spectacular Bridal Veil and Yosemite Falls. Learn about Yosemite's fascinating history as the first land set aside for preservation that inspired John Muir and photographer Ansel Adams and discover why Yosemite is one of America's Crown Jewels. ",8787
4,The Reunited States,2021,Documentary,4.9 / 10,https://yts.rs/movie/the-reunited-states-2021," The Reunited States is a feature documentary that profiles people who have dedicated their lives to promoting depolarization and de-escalation of our tensions across the political divide. ",6060
5,Meatballs Part II,1984,Comedy,3.7 / 10,https://yts.rs/movie/meatballs-part-ii-1984," The first in-name-only sequel to the first Meatballs summer camp movie sets us at Camp Sasquash where the owner Giddy tries to keep his camp open after it's threatened with foreclosure after Hershey, the militant owner of Camp Patton located just across the lake, wants to buy the entire lake to expand Camp Patton. Giddy suggests settling the issue with the traditional end-of-the-summer boxing match over rights to the lake. Meanwhile, a tough, inner city punk, nicknamed Flash, is at Camp Sasquash for community service as a counselor-in-training where he sets his sights on the naive and intellectual Cheryl, while Flash's young charges befriend an alien, whom they name Meathead, also staying at the camp for the summer. Fresh Face Jeremy O. arrives to Camp Sasquash after his car broke down and he stumbles upon the mess hall. Jeremy O provides Flash and Meathead with encouragement and indepth analytics to counter all of Hershey's diabolical intent. —Matthew Patay ",6464
6,3rd Reich: Evil Deceptions,2016,Documentary,5.8 / 10,https://yts.rs/movie/3rd-reich-evil-deceptions-2016," In the 1930's an entire nation was brainwashed. It was manipulated by masters of propaganda and the arcane arts. The result was the deaths of millions of people. The men behind this massive scheme were members of the most evil and vile of political parties ever to have existed. We know them as the Nazis. Their purpose was to bring about the rise of a so-called Aryan race, a race that would rule the world for a thousand years. This would be their 3rd Reich. To accomplish this nefarious grand scheme, they needed to eradicate certain races from the globe and subjugate others, as well as needing millions of people to believe and follow only them. And so they created a messiah, a god on Earth. His name was Adolf Hitler and he would become the greatest master of manipulating the hearts and souls of mankind in recorded history. From mass hypnosis to blatant propaganda, from control of the media, to eradicating the opposition, all methods were employed. This is the story of how that apocalyptic agenda was brought to fruition and the methods used to control the minds of men, women and children. This is the story of Nazi Propaganda. ""Insightful and well researched."" - United Media Network. ""The true horror of the Nazis revealed."" - Extreme DVD. ""The advent of manipulative advertising as we know it today."" - Flatlands. ",10706
7,Monster Brawl,2011,ActionComedy,3.6 / 10,https://yts.rs/movie/monster-brawl-2011," Eight classic monsters fight to the death in an explosive wrestling tournament set inside an abandoned and cursed graveyard. ",4949
8,The Keys of the Kingdom,1944,DramaWar,7.2 / 10,https://yts.rs/movie/the-keys-of-the-kingdom-1944," A young priest, Father Chisholm is sent to China to establish a Catholic parish among the non-Christian Chinese. While his boyhood friend, also a priest, flourishes in his calling as a priest in a more Christian area of the world, Father Chisholm struggles. He encounters hostility, isolation, disease, poverty and a variety of set backs which humble him, but make him more determined than ever to succeed. Over the span of many years he gains acceptance and a growing congregation among the Chinese, through his quiet determination, understanding and patience. —E.W. DesMarais ",5555
9,Shark Attack 2,2000,ActionAdventure,3.1 / 10,https://yts.rs/movie/shark-attack-2-2000," With the sweet smell of blood still lingering in the water after the encounter with the lethal predator in Shark Attack (1999), the marine biologist, Dr Nick Harris, finds himself fighting a losing battle. As the oceanic monster escapes from Cape Town's theme park, Water World, and joins a school of six mutated great white sharks, once more, helpless swimmers fall prey to the invincible apex predators. Now, there's no turning back, and Nick has to team up with the experienced Australian shark hunter, Roy Bishop, and the beautiful Samantha Peterson to put an end to this nightmare. Is there a way to stop the second wave of the deadly shark attacks? ",5252
10,Trippin' with the Kandasamys,2021,ComedyRomance,5.3 / 10,https://yts.rs/movie/trippin-with-the-kandasamys-2021," To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises. ",19493
11,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It All",2017,Documentary,8.7 / 10,https://yts.rs/movie/hare-krishna-the-mantra-the-movement-and-the-swami-who-started-it-all-2017," ""Hare Krishna!"" is a documentary on the life of Srila Prabhupada, the 70-year-old Indian Swami who arrives in America without support or money and ignites a worldwide spiritual phenomenon, now known as the Hare Krishna Movement. ",8181
12,The Carnivores,2020,ComedyDrama,4.1 / 10,https://yts.rs/movie/the-carnivores-2020," Alice and Bret's dog Harvey is dying, and he's ruining everything. What had been a bright little family is quickly getting consumed by clouds of self-doubt, suspicion and a disturbing amount of ground beef. ",7474
13,Chasing Wonders,2020,Drama,7.2 / 10,https://yts.rs/movie/chasing-wonders-2020," A coming-of-age story set across the lush wine country of both Australia and Spain, a young man explores the nature of father-son relationships and the pathway toward understanding and forgiveness. ",11312
14,Voyage of the Chimera,2021,Sci-Fi,2.8 / 10,https://yts.rs/movie/voyage-of-the-chimera-2021," Civilian aristocrat Marcus DeVol enters military service on a purchased commission as captain of Chimera - a battered and hybridized old destroyer spacecraft with a bottom-dollar crew. Initially given the relatively safe job of running down pirates and blacklisted vessels for prize money, a change of orders will send Marcus and his crew far from home and into very real danger. Marcus must lead his crew despite his youth, inexperience, and self doubt. Marcus has few illusions about his purchased commission. An academic, he is untested as a leader, and his curious mix of officers and crew regard him with a wary eye. Like Chimera herself, they've been pieced together based more on Marcus' tight budget than their experience and reliability. Many of them are foreigners with pasts who have joined the service for a clean slate. Some are more competent than others; few of them have seen real combat. ",8282
15,The Conjuring: The Devil Made Me Do It,2021,HorrorMystery,6.4 / 10,https://yts.rs/movie/the-conjuring-the-devil-made-me-do-it-2021," A chilling story of terror, murder and unknown evil that shocked even experienced real-life paranormal investigators Ed and Lorraine Warren. One of the most sensational cases from their files, it starts with a fight for the soul of a young boy, then takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense. ",1051410
16,Xtremo,2021,ActionAdventure,5.7 / 10,https://yts.rs/movie/xtremo-2021," Two years after the murder of his son and father, a retired hitman sets in motion a carefully crafted revenge plan against the killer: his own brother. ",22624
17,Death in Texas,2021,ActionDrama,5.6 / 10,https://yts.rs/movie/death-in-texas-2020," Just out of prison, Billy Walker comes home to El Paso to find his mom dying of liver failure but low on the transplant list. However, along the border there are other, darker options. The Juarez Cartel soon notices and a crescendo of violence offers redemption or damnation to all involved. ",24240
18,Breaking Boundaries: The Science of Our Planet,2021,Documentary,7.8 / 10,https://yts.rs/movie/breaking-boundaries-the-science-of-our-planet-2021," David Attenborough and scientist Johan Rockström examine Earth's biodiversity collapse and how this crisis can still be averted. ",11817
19,Rebirth,2020,Horror,3.8 / 10,https://yts.rs/movie/rebirth-2020," What begins as an annual visit to their family grave-site quickly becomes a night of sheer terror as two brothers are unexpectedly forced to fight back against a sudden onslaught of violent assailants. Soon, eight complete strangers find themselves barricaded inside a rural farmhouse in an attempt to survive against the ever-growing army of murderous creatures outside. —Michael DeFellipo ",10201
0,George of the Jungle 2,2003,AdventureComedy,3.3 / 10,https://yts.rs/movie/george-of-the-jungle-2-2003," It's been 5 years since socialite Ursula Stanhope left civilization to marry George, lovable and clumsy King of the Jungle. Now father to George Junior, George finds himself stressed at having to juggle his cherished roles of jungle king, Junior's dad, and Ursula's loving husband. George's stress level goes way up when Really Mean Lion challenges him for leadership of the jungle, and Ursula's mother Beatrice teams up with Ursula's ex-fiance Lyle in a plot to forcibly take away all that George holds most dear. —The Fox-2 ",10706
1,For the Love of Money,2021,DramaThriller,4.5 / 10,https://yts.rs/movie/for-the-love-of-money-2021," When a single mother is pushed to her limit, she turns to the only world she knows, a world she's spent a lifetime running from, to protect her daughter. Gigi Davis is a strong, determined woman who insists on living her life on her terms. So when she got pregnant and walked away from a billion dollar family business to chart her own path, it surprised no one. She went on to build a shockingly unremarkable life for herself and her daughter Ashely. Her days were filled with piano recitals, basketball games and everything else you would expect of a single mom living in the city. Gigi was broke, but happy. Her little girl was healthy. Nothing else mattered. Until shadowy figures make the mistake of threatening her daughter's life and she shows them that gangsters come in all shapes and sizes. Unfortunately for Gigi, it doesn't end there and she finds herself being pulled back into a life she never wanted. ",10605
2,Contagion,2010,Horror,4.2 / 10,https://yts.rs/movie/contagion-2010," Trapped in a room with only one door and no windows. Their cell phones do not work and no one outside of the building can hear their calls for help. The group of seven people is under siege as the shape shifting creature tries to seep inside. They are picked off one by one until it is obvious that they cannot out wait this predator. A plan is hatched to retrieve the case that the creature came in to see if it holds any clue to control it or destroy it. When they finally do get the case the creature breaks through the room's barriers and they have to run a macabre gauntlet through the building to the outside world. —Anonymous ",7575
3,Madeleine: Anatomy of a Nightmare,1974,DramaFantasy,5.6 / 10,https://yts.rs/movie/madeleine-anatomy-of-a-nightmare-1974," A young woman is tormented by nightmares of her miscarriage. She becomes unfaithful to her husband and meets various lovers. Eventually, reality begins to unfurl around her. ",7171
4,Terry Venables: A Man Can Dream,2021,Documentary,7.4 / 10,https://yts.rs/movie/terry-venables-a-man-can-dream-2021," The extraordinary life and times of Terry Venables, intertwined with the story of England's unforgettable run at Euro 96, with insight from players, friends and family. ",5050
5,The Lawman,2020,DocumentaryHistory,7.2 / 10,https://yts.rs/movie/the-lawman-2020," Follows the story of the footballer Denis Law. ",7575
6,Last Exit: Space,2022,Documentary,5.6 / 10,https://yts.rs/movie/last-exit-space-2022," Rudolph and Werner Herzog take us on an unforgettable journey into space and living beyond Earth as they look to answer the big question: How close are we to fulfilling our dream of becoming space colonists? Over 7 billion humans walk this earth. Our resources are dwindling. Since time immemorial, we have looked up into the night sky wondering what's out there in the vast distance of space. There are over 100 billion planets in the Milky way alone. Could one of them be our future home? ",14140
7,Control,1987,DramaThriller,5.9 / 10,https://yts.rs/movie/control-1987," An experiment of psychological effects under stressfull conditions in a shelter. When fifteen strangers are put into a nuclear shelter to see how long they can survive without interaction with the outside, things work out fine. —Marcos Eduardo Acosta Aldrete ",5454
8,Sex of the Witch,1973,HorrorMystery,4.3 / 10,https://yts.rs/movie/sex-of-the-witch-1973," Sir Thomas Hilton, a rich cynical wine-grower gathers all his descendants around his death bed, tells his life and declares that he wants to bring with him the terrible family secret only he knows: the power to transform human cells. He curses all his family, in particular his children whom he loathed for their material greed. After his death and burial, the notary proceeds to read his testament: the patrimony must remain intact and equally divided among all, with the exception of his sister, Evelyn who deserved to be disinherited for the hatred professed towards relatives. The heirs, who remained in common accord with the castle, enjoy the inheritance and indulge in a search for pleasure without inhibitions. But Evelyn knows the secret that Thomas believed he had brought with him to the grave. Shortly after his burial, one by one, Thomas' relatives, are dying of unnatural causes. Soon, the police is investigating Evelyn who is said to be a modern witch with supernatural powers. —Nocturno ",16160
9,Tragic Ceremony,1972,CrimeHorror,5.5 / 10,https://yts.rs/movie/tragic-ceremony-1972," Four young people are enjoying the easy life, cruising on a yacht in the sun. Returning to land their car runs out of fuel and they find themselves outside a large manor belonging to Lord and Lady Alexander. Hoping to find fuel they are invited in to stay the night and shelter from a heavy storm. The three men are put up in the servant's quarters while Jane gets a room in the house. Hearing a strange noise she heads down stairs, finding the Alexanders performing a black mass and she is put onto the altar to become the sacrifice. ",4646
10,The Last Possession,2022,HorrorThriller,3.4 / 10,https://yts.rs/movie/the-last-possession-2022," A young family is forced to relocate to the husband's childhood home and believe they are being terrorized by the ghost of the grandfather who committed suicide there only to find out they're horrifyingly wrong. ",21715
11,Cowgirls 'n Angels,2012,AdventureDrama,6.1 / 10,https://yts.rs/movie/cowgirls-n-angels-2012," ""Cowgirls N' Angels"" tells the story of Ida, a feisty and rebellious young girl, who has fantasies of finding her father, a rodeo rider. While searching for her dad, she connects with the Sweethearts of the Rodeo, a team of young female rodeo riders run by former rodeo star Terence Parker. Recognizing Ida's innate talent for trick riding, Terence recruits her for their ranks. Accepted wholeheartedly by her new ""family,"" Ida finds a new passion that redefines her life -- and she also may find the father she's been searching for. —Anonymous ",5252
12,Agitator,2001,CrimeDrama,6.7 / 10,https://yts.rs/movie/agitator-2001," A fearless Yakuza captain's loyalty is tested as two ambitious underbosses attempt a takeover of both his clan and a rival Yakuza gang. ",3535
13,The Trap,1966,AdventureDrama,7.2 / 10,https://yts.rs/movie/the-trap-1966," A fur trapper takes a mute girl as his unwilling wife to live with him in his remote cabin in the woods. ",8686
14,An American Girl Adventure,2005,DramaFamily,6.7 / 10,https://yts.rs/movie/an-american-girl-adventure-2005," When Felicity meets Penny, a beautiful copper - colored mare, she knows with all her heart that she must free Penny from her cruel owner. Felicity desperately wishes for that same sureness of heart about the rumors of revolution swirling through Williamsburg. Felicity's father believes that the colonies should be free from England's rule, but her beloved grandfather and her best friend Elizabeth both support the king. With fiercely conflicting loyalties dividing the colonists, something as simple as a cup of tea could divide Felicity from her best friend forever. As Christmas draws near, Felicity struggles to hold her family and friends close, and to find ways for love and friendship to rise above the growing conflicts. ",5353
15,Between Me and My Mind,2019,Documentary,7.7 / 10,https://yts.rs/movie/between-me-and-my-mind-2019," Driven by a constant need to create, Phish frontman Trey Anastasio takes on new projects, including some of his most personal music to date as well as Phish's ambitious New Year's Eve show at Madison Square Garden. ",4747
16,Asylum,2005,DramaRomance,6.1 / 10,https://yts.rs/movie/asylum-2005," In the 1950s, the psychiatrist Max Raphael is hired to work as superintendent of an asylum in the outskirts of London, and he moves with his wife Stella Raphael and their son Charlie. Stella has a passionless marriage and is ignored by Max. Her boredom changes when her son befriends the handsome inmate Edgar Stark, an sculptor that in a crisis of jealousy had killed and disfigured his wife, and that is treated by Dr. Peter Cleave, an ambitious psychiatrist that aspired Max's position. During the afternoons, Stella has a hot adulterous affair with Edgar until the day he escapes and their affair is discovered. Stella has to take a decision between her family and her wild passion for Edgar. —Claudio Carvalho, Rio de Janeiro, Brazil ",12524
17,We Are All for the Fatherland,1979,Documentary,6.2 / 10,https://yts.rs/movie/we-are-all-for-the-fatherland-1979," After the 1979 Israeli invasion of Lebanon, children try to sing the national anthem as citizens search for hope in the war-torn South. ",2929
18,"My Words, My Lies - My Love",2009,ComedyDrama,6.3 / 10,https://yts.rs/movie/my-words-my-lies-my-love-2009," A waiter finds an unpublished script in an old nightstand and claims it to be his own in order to impress a girl. The author of the script appears and wreaks havoc on the waiter's life before he comes to realize the consequences of his actions. ",3434
19,The Adam Project,2022,ActionAdventure,6.7 / 10,https://yts.rs/movie/the-adam-project-2022," Adam Reed, age 12 and still grieving his father's sudden death the year before, walks into his garage one night to find a wounded pilot hiding there. This mysterious pilot turns out to be the older version of himself from the future, where time travel is in its infancy. He has risked everything to come back in time on a secret mission. Together they must embark on an adventure into the past to find their father, set things right, and save the world. As the three work together, both young and grown Adam come to terms with the loss of their father and have a chance to heal the wounds that have shaped them. Adding to the challenge of the mission, the two Adams discover that they really don't like each other much, and if they are to save the world, first they need to figure out how to get along. ",788608
0,Shubun,1950,Drama,7.2 / 10,https://yts.rs/movie/shubun-1950," Famous singer Miyako Saijo, who is publicity shy, and motorbiking artist Ichirô Aoye, who has minor celebrity, meet by chance in Kappazawa while Ichirô is on a painting expedition, and Miyako is on a retreat. As she has missed her bus to Kaminoyu and as Ichirô is heading there anyway, he offers her a ride to the resort where both of them are staying and which is largely empty as it is the off season. As he visits her in her room solely as a measure of friendship and camaraderie, they are unaware that a paparazzo working for scandal sheet Amour has taken a photograph of the two of them together on her balcony. Hori, Amour's publisher, decides to print the photograph along with an accompanying salacious story on what could have happened based on the photograph, but which is a total fabrication. Hori has done such before with other celebrities, never having been sued as he believes his subjects either like the publicity or are too busy or scared to take action. A libel suit he feels will... ",2929
1,Getting Over,2018,Documentary,6.5 / 10,https://yts.rs/movie/getting-over-2018," Over five years in the making, Getting Over is the passion project of a lifetime from filmmaker Jason Charnick. Given a box of video tapes by his uncle that chronicled his father's final days, it took him well over a decade to even face the image of his father again. In 1997, Jason's father and lifelong heroin addict Ray Charnick recorded 17 hours of video interviews with his brother, noted New York City artist Arnie Charnick. The topics covered his entire life, from his childhood growing up in the Bronx, up until just a few months before his death. When Jason finally felt ready to watch these tapes, what he saw would redefine many of the childhood memories he held so dear. It would also take him on an unexpected emotional journey, not only back home to New York, but into the past as well. Come along with Jason as he gets to know his dad again, accepts the man he was, and confronts the addiction that took his life. ",4343
2,The Education of Fredrick Fitzell,2020,DramaThriller,5.6 / 10,https://yts.rs/movie/the-education-of-fredrick-fitzell-2020," After a chance encounter with a man forgotten from his youth, Fred (O'Brien) literally and metaphorically journeys into his past. He slowly begins to unravel a long hidden mystery about a missing girl, a drug called Mercury, and a terrifying creature that has now followed him into adulthood. ",66862
3,Grace and Grit,2021,BiographyDrama,6.4 / 10,https://yts.rs/movie/grace-and-grit-2021," Treya and Ken Wilber's story of courage, transcendence, and eternal love as chronicled in the globally acclaimed book, Grace and Grit. ",9494
4,Edge of the World,2021,AdventureDrama,5.1 / 10,https://yts.rs/movie/edge-of-the-world-2021," The adventures of Sir James Brooke, who defied the British Empire to rule a jungle kingdom in 1840s Borneo, embarked on a lifelong crusade to end piracy, slavery and head-hunting, and inspired LORD JIM and THE MAN WHO WOULD BE KING. ",46763
5,Infected: The Darkest Day,2021,Horror,2.5 / 10,https://yts.rs/movie/infected-the-darkest-day-2021," A deadly virus is sweeping the country and one man may hold the key to defeating it - if he can survive. ",43430
6,Skin Deep: The Battle Over Morgellons,2019,Documentary,7.8 / 10,https://yts.rs/movie/skin-deep-the-battle-over-morgellons-2019," A nurse journeys to discover the truth behind Morgellons, a disease so bizarre, patients who suffer from it are regularly written off as delusional by doctors and loved ones. But who is delusional, the patients who believe or the doctors who deny? ",4343
7,Burj Khalifa: Dubai's Vertical City,2011,Documentary,4.9 / 10,https://yts.rs/movie/burj-khalifa-dubais-vertical-city-2011," Immerse yourself in the world of the rich and famous and follow the owner and workers who call this super tower home. With unprecedented access, get a glimpse of what it is like to live, work, and play in the World's Tallest Tower. Featured by XIVETV. ",6262
